Names,frequency
shaakir,1
shaariq,1
shabaan,1
shabab,1
shabah,1
shabana,1
shabaz,1
shabb,1
shabbir,1
shabeeh,1
shabeehah,1
shabib,1
shabina,1
shabnam,1
shad,1
samira,1
samiah,1
shaheem,1
safiyy,1
safoorah,1
safwaan,1
safwah,1
safwana,1
sageda,1
sahab,1
saharish,1
saheim,1
sahib,1
sahibah,1
sahil,1
sahir,1
sahla,1
sahlah,1
sahm,1
sahmir,1
sahrish,1
saib,1
saibah,1
said,1
saida,1
saidah,1
saif,1
saifan,1
saiful azman,1
safiyya,1
safiya,1
saima,1
safiy-allah,1
saburah,1
sadaf,1
sadan,1
sadaqat,1
sadeed,1
sadeem,1
sadia,1
sadiah,1
sadik,1
sadiq,1
sadiqa,1
sadiqah,1
sadit,1
sadiyah,1
sadoof,1
sadr,1
saeedah,1
safee,1
safeenah,1
safeer,1
safeerah,1
saffar,1
saffiya,1
safia,1
safiy,1
saila,1
saimah,1
samia,1
salih,1
salik,1
salikah,1
salim,1
salimah,1
salmaan,1
salmah,1
salsaal,1
salsabil,1
salsal,1
salt,1
samaa,1
samad,1
samah,1
samaira,1
samara,1
samarah,1
sameea,1
sameed,1
sameen,1
sameena,1
sameera,1
muammar,1
samera,1
sameya,1
sami,1
salihah,1
salifah,1
saiqa,1
salif,1
saira,1
sairish,1
saiyidah,1
saji,1
sajid,1
sajidah,1
sajjaad,1
sajjad,1
sakeena,1
sakhawat,1
sakhr,1
sakhrah,1
sakina,1
sakinah,1
salaah,1
salaahddinn,1
salah udeen,1
salam,1
salamah,1
salamat,1
salar,1
saleel,1
saleema,1
saleena,1
salem,1
shahed,1
shaheema,1
sulthana,1
shumaylah,1
shuneal,1
shurafa,1
shurahbeel,1
shurayh,1
shuraym,1
shurooq,1
shyreen,1
siamak,1
siddeeq,1
siddiqa,1
siddiqah,1
siddra,1
sidra,1
sidrah,1
sifet,1
sihaam,1
siham,1
sikandar,1
silaah,1
silah,1
simak,1
simra,1
simrah,1
sinan,1
siraj,1
shumaysah,1
shumaisiya,1
sitarah,1
shumaila,1
shehzadi,1
shellah,1
sherana,1
sheraz,1
shereen,1
sheyla,1
sheza,1
shezan,1
shibli,1
shifa,1
shifan,1
shihaam,1
shillan,1
shimaz,1
shiraz,1
shireen,1
shiya,1
shiza,1
shu'a,1
shu'aa,1
shuaib,1
shuayb,1
shuba,1
shuja,1
shujana,1
sireen,1
sitwat,1
shehyar,1
sudi,1
sufyaan,1
sughra,1
sughraa,1
suhaan,1
suhail,1
suhailah,1
suhair,1
suhayl,1
suhayla,1
suhaylah,1
suhayma,1
suhaymah,1
suhayr,1
suheb,1
suheera,1
suja,1
sukaina,1
sukainah,1
sukaynah,1
sulafah,1
sulaimaan,1
sulaiman,1
sultaanah,1
sultan,1
sultana,1
sufia,1
subuhi,1
siwar,1
subhy,1
sobia,1
sofia,1
sofian,1
soha,1
sohaib,1
sohail,1
sohana,1
sohrab,1
somaya,1
sonia,1
sophia,1
soraiya,1
soraya,1
sorfina,1
soroush,1
souffian,1
souhayla,1
suad,1
subaha,1
subayah,1
subbiha,1
subbooh,1
subhaan,1
subhan,1
subhi,1
shehzaad,1
shehryaar,1
shaheen,1
shairah,1
shaista,1
shaistah,1
shajarah,1
shajee,1
shakeelah,1
shakila,1
shakir,1
shakirah,1
shakoor,1
shakurah,1
shalimar,1
shallal,1
shama,1
shamaamah,1
shamailah,1
shamama,1
shamamah,1
shamas,1
shameel,1
shameelah,1
shamel,1
shamila,1
shamim,1
shamima,1
shamis,1
shairyaar,1
shaima,1
shamoodah,1
shaila,1
shaheena,1
shaheenah,1
shaheer,1
shaheerah,1
shahid,1
shahida,1
shahidah,1
shahin,1
shahina,1
shahirah,1
shahla,1
shahlaa,1
shahmeen,1
shahnaaz,1
shahnawaz,1
shahnaz,1
shahnoor,1
shahreen,1
shahrukh,1
shahrul,1
shahzad,1
shahzaib,1
shahzana,1
shahzor,1
shaikh,1
