Names,frequency
sarvika,1
sarveshvara,1
vatsa,1
sarvendra,1
sarvavas,1
sarvashay,1
sarvapalaka,1
sashreek,1
sashwat,1
sathi,1
vasuroop,1
satha,1
satesh,1
sateendra,1
satayu,1
satanand,1
vasumitra,1
vasundhara,1
satamanyu,1
satadev,1
sasthi,1
sasmita,1
vasupati,1
sasmit,1
vasur,1
sasi,1
saparna,1
vedprakash,1
saketharaman,1
vibhavasu,1
samiksha,1
samik,1
samidha,1
sami,1
vibhavari,1
samesh,1
samendu,1
samen,1
sambodh,1
sameera,1
sameer,1
vibhi,1
sameep,1
sameena,1
samdarshi,1
vibhishan,1
samin,1
samir,1
samita,1
samividhan,1
samskar,1
samrudh,1
samrta,1
samriddhi,1
samreen,1
vibhaakar,1
vibhaavasu,1
sampriti,1
sampoorn,1
sampatti,1
vibhakar,1
sampat,1
vibhat,1
sammad,1
samiya,1
sambuddha,1
sambit,1
sanyogita,1
saloni,1
vidhesh,1
samaj,1
vidhi,1
samabashiv,1
vidhu,1
vidhut,1
samaah,1
salokh,1
vibhu,1
salila,1
vidhyadhar,1
salarjung,1
salaj,1
sakshum,1
sakshi,1
sakhi,1
samajas,1
samali,1
vidhatru,1
videh,1
sambhav,1
sambha,1
sambaran,1
samavart,1
vibhudendra,1
vibhumat,1
samata,1
samarth,1
vibhusnu,1
vibhut,1
samarpan,1
vibodh,1
vibusha,1
vidarbh,1
samarendu,1
vibali,1
viamrsh,1
vetravati,1
veerbhadra,1
sankarshan,1
"sankara, shankar",1
sankara,1
sankalp,1
sanjushree,1
sanjula,1
sanjukta,1
sanjna,1
samudragupta,1
sanjivani,1
sanjivan,1
sanjiv,1
sanjita,1
sanjeevani,1
veerottam,1
sanjaya,1
sanket,1
veer,1
sannath,1
veenapani,1
sanyog,1
sanvi,1
sanvali,1
sanurag,1
santushti,1
vedvalli,1
santati,1
veeksha,1
santan,1
sanskriti,1
sanskar,1
sansita,1
sanshray,1
sanoja,1
sannigdh,1
vela,1
sanjana,1
saniya,1
sanchit,1
sanchay,1
sanavi,1
sanatani,1
sanatana,1
venu,1
venuka,1
sananda,1
sanaatan,1
sana,1
venya,1
samyak,1
samvrita,1
samvar,1
samudrasen,1
vetali,1
sanchaya,1
sanchita,1
sanika,1
venkatesh,1
sani,1
sanhata,1
sangya,1
velan,1
sanghavi,1
venah,1
venavir,1
veni,1
venika,1
sanemi,1
venimadhav,1
sandhra,1
venkat,1
sandeepen,1
venkataramananandan,1
rudrabhiravi,1
ripu,1
rudr,1
pururava,1
pushkal,1
pusha,1
pusan,1
purvi,1
purvaja,1
vyom,1
vyomaang,1
vyomakesh,1
prutha,1
vyomdev,1
puru,1
purohit,1
vyomini,1
purnanada,1
vyshnav,1
purav,1
vyasa,1
pushkar,1
pushkara,1
pushp,1
pushpesh,1
pushpavathi,1
vristi,1
pushpalata,1
pushpaketu,1
vritika,1
vritti,1
vrushali,1
pushpaj,1
pushpagandha,1
vyan,1
pushpad,1
pushpa,1
pushp-mitra,1
vyanjana,1
puranjay,1
purandhri,1
wakeeta,1
yadunath,1
puloma,1
pulkita,1
yaduraj,1
yaduvir,1
yagna,1
pulkit,1
pulin,1
pulakesh,1
yagya,1
pujya,1
pujita,1
puji,1
pujan,1
yagyasen,1
yagyesh,1
"punam, poonam",1
punarnava,1
yaagnya,1
pundalik,1
puran,1
purala,1
purajit,1
yachana,1
purahan,1
yadav,1
yadavendra,1
punita,1
yadavi,1
punit,1
yadu,1
"yadunand, yadunandan",1
pundarik,1
yadunandan,1
pundari,1
pushpita,1
vrisini,1
puskara,1
vrajabala,1
raghuvir,1
raghupati,1
vrajakishore,1
vrajalal,1
vrajamohan,1
raghunath,1
raghunandan,1
raghukumara,1
raghu,1
raghavendra,1
vrajesh,1
raga,1
radhiyaa,1
vrajraj,1
vratesh,1
ragi,1
ragin,1
radhesh,1
vividha,1
vivaan,1
vivan,1
vivash,1
vivaswat,1
"rajaneesh, rajnish",1
vivatma,1
rajalakshmi,1
raja,1
raivata,1
viveka,1
vivekanand,1
rahela,1
rahas,1
vivekananda,1
ragini,1
radheshyam,1
radhavallabh,1
pusti,1
raakesh,1
raakaa,1
raaka,1
raajyashree,1
vrishabhaanu,1
raajeevalochan,1
raajeev,1
vrishank,1
raajaa,1
raahi,1
pyaremohan,1
pyarelal,1
vrishin,1
putul,1
vrishti,1
putana,1
vrishabh,1
vrishab,1
radhakanta,1
raakhi,1
vrisa,1
vrisag,1
vrisan,1
vrisangan,1
vrisapati,1
rachita,1
vrisha,1
rachit,1
rachika,1
rachana,1
rabia,1
rabhya,1
raamdatt,1
raamaanuj,1
raam,1
pruthivi,1
priyesh,1
ruchita,1
yayaati,1
yauvani,1
pratiksha,1
pratika,1
yavonne,1
pratik,1
pratigya,1
pratichi,1
yayati,1
priyasha,1
prathmesh,1
prathamesh,1
yayin,1
prateep,1
yema,1
yochana,1
prateek,1
yatudhani,1
pratishtha,1
pratitha,1
yatnesh,1
praveer,1
praveena,1
yashomati,1
yashraj,1
pravan,1
yashvasin,1
yashwant,1
pratyusha,1
yasmin,1
