Names,frequency
riza,1
rizan,1
rizvan,1
renaud,1
robin,1
rochak,1
rochan,1
rochi,1
risika,1
reshmaa,1
rehman,1
rikhil,1
ridhushni,1
reyan,1
ridhvi,1
reya,1
ridhvika,1
ridhya,1
ridit,1
rigved,1
rey,1
rihaan,1
rewa,1
rihan,1
revishree,1
revini,1
rihansi,1
rijesha,1
revati,1
revathy,1
revanthika,1
rijuta,1
rijwal,1
reyansh,1
reyanshi,1
rhada,1
riddhish,1
ria,1
rian,1
richa,1
ridaya,1
rhutvij,1
ridayansh,1
riddhi,1
rhun,1
riddhiman,1
rhoma,1
rhea,1
ridhan,1
rhoda,1
ridhi,1
ridhika,1
ridhiksha,1
rhishika,1
rhidima,1
ridhima,1
ridhma,1
revanth,1
riki,1
reshmi,1
revanna,1
rishi-roy,1
rishidev,1
resma,1
rishik,1
rishika,1
rishikanth,1
rishikashree,1
rishiki,1
reshwanth,1
rishima,1
reshu,1
rishit,1
rishita,1
rishith,1
reshtha,1
rishitha,1
rishu,1
rishvanjas,1
rishvith,1
rishwika,1
rishwita,1
rishi,1
rishav,1
rishanth,1
rinitha,1
rikin,1
rima,1
rimpy,1
rina,1
rinaa,1
rineet,1
rineeth,1
rineetha,1
rineshan,1
revan,1
rishang,1
rinzen,1
ripu,1
ripudaman,1
risha,1
rishaan,1
rishab,1
rishabh,1
reva,1
rethvik,1
rehwa,1
roma,1
ruthivik,1
rupika,1
rupali,1
rupam,1
rupang,1
rebanta,1
rupasha,1
rupashi,1
rea,1
rupashri,1
razak,1
rupasi,1
rupasree,1
raza,1
rayudu,1
rayna,1
rayirth,1
rupendra,1
rupesh,1
rhyah,1
rupeshwar,1
rupeshwari,1
rayamma,1
rupak,1
rebha,1
rupa,1
rukma,1
rujula,1
reema,1
reem,1
rujuta,1
rukan,1
rukesh,1
rukhmani,1
rukhmini,1
rukm,1
reecha,1
runzhun,1
rukminesh,1
ree,1
rukmini,1
ruksana,1
rukshara,1
rukumani,1
reddappa,1
rukumini,1
ruma,1
rupi,1
rupin,1
ruhitha,1
rupinder,1
rushvi,1
raviteja,1
rusika,1
rustam,1
rustom,1
rutaja,1
rutajit,1
rutesh,1
ruth,1
ravishu,1
ruthek,1
ravisharan,1
ruthick,1
ruthik,1
ravishankar,1
ruthikhsa,1
ravish,1
raviraj,1
raviprabha,1
ravinshu,1
ruthiksha,1
rushitha,1
rushira,1
rushil,1
rushang,1
rupitha,1
rups,1
rupsree,1
raya,1
rushabh,1
ray,1
rushada,1
rushali,1
raxitha,1
rawdha,1
rushikulya,1
rushank,1
rushanth,1
rushda,1
rusheek,1
rawan,1
rusheshshan,1
rushika,1
ravitheja,1
rushikanth,1
rujul,1
ruhin,1
rehanth,1
rubeena,1
roopeshwari,1
rehana,1
roopini,1
roopitha,1
roopsagar,1
rose,1
roshan,1
roshani,1
roshini,1
roshna,1
roshni,1
rehan,1
rosita,1
rehaana,1
rosy,1
rouble,1
roveena,1
rozmin,1
ruani,1
rubaina,1
rubani,1
roopasri,1
roopasree,1
roopashree,1
roneet,1
romesh,1
romil,1
rehansh,1
romila,1
romir,1
rehans,1
ronak,1
rehanaa,1
ronav,1
ronis,1
roopali,1
ronish,1
ronit,1
ronith,1
ronsher,1
roochika,1
roohika,1
roop,1
roopa,1
roopak,1
rehaan,1
ruby,1
ruhika,1
rucha,1
rudrapriya,1
rudraswamy,1
rudraunsh,1
rudrayya,1
rudres,1
rudresh,1
rudvik,1
rugu,1
reeshika,1
ruhaan,1
reesha,1
ruhaani,1
reenasri,1
ruhan,1
ruhanee,1
reena,1
ruhani,1
ruhanica,1
ruhanika,1
ruhanshi,1
ruhi,1
rudrappa,1
rudrani,1
rudraksha,1
rudayesh,1
ruchi,1
reha,1
ruchir,1
regina,1
ruchira,1
ruchita,1
ruchith,1
reetiksha,1
ruchitha,1
ruddhima,1
rudrakali,1
ruddra,1
rudhi,1
rudhra,1
rudhvik,1
rudr,1
rudra,1
reethu,1
rudrabhiravi,1
rudraiah,1
rohtak,1
samyukta,1
sajukumar,1
selvathurai,1
selvy,1
semanti,1
sembaruthi,1
sena,1
senajit,1
senbagam,1
sendalir,1
sendhilvel,1
sendooran,1
sengannan,1
senkadir,1
sentamil,1
senthamarai,1
senthil,1
serena,1
sesha,1
seshadri,1
seshagiri,1
sethn,1
sethu,1
sevak,1
sevalkodiyon,1
sevati,1
sevita,1
seyu,1
selvi,1
selvarasi,1
shaajitha,1
selvarasan,1
sayantini,1
sayed,1
sayeeda,1
sayjal,1
sayshan,1
sayuri,1
sea,1
seema,1
seemant,1
seemanti,1
seemantini,1
seenchana,1
seerat,1
seetaram,1
seetha,1
seethala,1
sehna,1
sekhara,1
selina,1
selma,1
selva,1
selvakumaran,1
selvamuthu,1
selvanathan,1
selvaraj,1
shaadiya,1
shaan,1
sayanika,1
shagun,1
shahana,1
shahdev,1
shaheda,1
shaheel,1
shaheen,1
shaheena,1
shahima,1
shahina,1
shahzeela,1
shail,1
shaila,1
shailaja,1
shailasha,1
shailbala,1
shaildhar,1
shailen,1
shailendra,1
shailendri,1
shailesh,1
shailey,1
shailla,1
shailu,1
shaista,1
shaistakhan,1
shaivi,1
shahalad,1
shae,1
shaandilya,1
shadhwi,1
shaanvi,1
shaanvika,1
shaarav,1
shaaravi,1
shaardul,1
shaarika,1
shaarmila,1
shaarvi,1
shaasak,1
shaashwat,1
shaaz,1
shabab,1
shabadpreet,1
shabalini,1
shabana,1
shabareesha,1
shabari,1
shabarish,1
shabhayata,1
shabnam,1
shachi,1
shachin,1
shadakshari,1
shadgunya,1
shadhana,1
sayanti,1
sayani,1
shajna,1
satvik,1
satvikaa,1
satviki,1
satwi,1
satwik,1
satyadarshi,1
satyadev,1
satyak,1
satyakaam,1
satyakala,1
satyakam,1
satyaki,1
satyam,1
satyama,1
satyamma,1
satyanarayan,1
satyankar,1
satyaprakash,1
satyapriya,1
satyarupa,1
satyasheel,1
satyashil,1
satyashill,1
satyashrawa,1
satyashree,1
satyavaan,1
satvika,1
satvi,1
satyavache,1
satveer,1
sathyam,1
sathyamma,1
sathyamurthi,1
sathyendra,1
sati,1
satin,1
satinath,1
satindra,1
satisa,1
satish,1
satishchandra,1
satkartar,1
satpal,1
satpati,1
satrajit,1
satrijit,1
satruijt,1
satrujit,1
satteppa,1
sattvik,1
sattviki,1
satvamohan,1
satvari,1
satvat,1
satveeka,1
satyavachana,1
satyavan,1
sayam,1
savarna,1
saveeta,1
savendran,1
savera,1
savi,1
savidharani,1
savina,1
savinaya,1
savir,1
savit,1
savita,1
savitashri,1
savitendra,1
savitha,1
savithri,1
savitra,1
savitri,1
savy,1
sawal,1
sawan,1
sawarna,1
sawda,1
sawini,1
sawitri,1
sawni,1
sawsan,1
saveena,1
savar,1
satyavathi,1
savanth,1
satyavati,1
satyaveni,1
satyavrat,1
satyavrata,1
satyen,1
satyendra,1
saubal,1
saubhadra,1
saudamini,1
saudeep,1
saujanya,1
saumili,1
saumit,1
saumitr,1
saumitra,1
saumyaa,1
saumyi,1
saunak,1
saundarya,1
saunil,1
saura,1
sauriki,1
saurjyesh,1
sava,1
savan,1
