Names,frequency
purumitra,1
raghuveer,1
nivedita,1
niveeth,1
niverta,1
nivesh,1
nivetha,1
niveya,1
nivin,1
nivriti,1
nivrutti,1
nivu,1
nivya,1
nivyaa,1
niwedita,1
niya,1
niyatha,1
niyati,1
nizwana,1
nobil,1
nivedya,1
nivedika,1
nirmayi,1
nivedhya,1
nitish,1
nittu,1
nitu,1
nitya,1
nityagopal,1
nityanand,1
nityananda,1
nityanta,1
nityapriya,1
nityasri,1
nivan,1
nivashini,1
nivat,1
nived,1
nivedh,1
nivedha,1
nivedhitha,1
nohith,1
noor,1
nootan,1
nora,1
obalesh,1
oditi,1
ohas,1
oindrila,1
oja,1
ojal,1
ojas,1
ojasvaan,1
ojasvi,1
ojaswini,1
ojayit,1
om,1
oma,1
omaja,1
omana,1
omanand,1
omar,1
nyza,1
nynika,1
nyanika,1
nrip,1
noshi,1
noufal,1
noupal,1
noushi,1
nowrin,1
noyal,1
nridev,1
nripendra,1
nutan,1
nripesh,1
nrityang,1
nrupadh,1
nupoor,1
nupura,1
nusrat,1
nusriya,1
nitin,1
nitika,1
niti,1
nishikaant,1
nishakant,1
nishakar,1
nishal,1
nishan,1
nishana,1
nishanath,1
nishand,1
nishank,1
nishant,1
nishar,1
nisharani,1
nishasree,1
nishat,1
nishchal,1
nisheeba,1
nishesh,1
nishi,1
nishad,1
nishaan,1
nisha,1
nirvana,1
nirmohi,1
nirmy,1
niru,1
nirupa,1
nirupama,1
nirupma,1
nirvan,1
nirvesh,1
nisarudeen,1
nirvi,1
nisa,1
nisad,1
nisanth,1
nisanthi,1
nisar,1
nisari,1
nishida,1
nishikant,1
nithyasri,1
nishikar,1
nita,1
nitara,1
niteesh,1
nites,1
nitha,1
nithali,1
nithara,1
nitheesh,1
nithiesh,1
nithika,1
nithila,1
nithinraj,1
nithish,1
nithiya,1
nithyananda,1
nithyasarana,1
nithyashree,1
nisyaanthan,1
niswin,1
niswana,1
nishka,1
nishil,1
nishina,1
nishinath,1
nishit,1
nishita,1
nishith,1
nishitha,1
nishkarsh,1
nisvana,1
nishla,1
nishma,1
nishok,1
nishtha,1
nissan,1
nissim,1
nistha,1
omarjeet,1
omesa,1
omesh,1
parakram,1
pankaja,1
pankajadharini,1
pankajalochana,1
pankajam,1
pankajan,1
pankajeet,1
pankhadi,1
pankhudi,1
pankita,1
pankti,1
pannalal,1
panngesh,1
panshul,1
paola,1
pappu,1
paraag,1
parag,1
pankaj,1
panita,1
panini,1
pampa,1
pallak,1
pallav,1
pallavi,1
pallavini,1
palomi,1
pameela,1
pamela,1
panav,1
panduranga,1
panchaanan,1
panchal,1
panchali,1
panchavaktra,1
pandhari,1
pandi,1
pandita,1
parajika,1
param,1
palashranjan,1
param-hans,1
parbarti,1
pardhavi,1
paree,1
parees,1
paresh,1
paresha,1
pari,1
paridhi,1
parighosh,1
parijat,1
pariket,1
parikshit,1
parimal,1
parina,1
parindra,1
parineeti,1
parinita,1
paravoor,1
paravi,1
paravathy,1
paramjeet,1
parama,1
paramananda,1
paramartha,1
parameshwar,1
parameshwari,1
parameswar,1
paramita,1
