Names,frequency
shakun,2
shakti,2
gunnit,2
saraniya,2
gunmay,2
gunjika,2
sarasi,2
gunjan,2
gunjal,2
sarayu,2
shaifali,2
gunwant,2
gupil,2
shallu,2
gemine,2
santhi,2
santosha,2
santoshi,2
geetanshu,2
shamir,2
shamim,2
gemini,2
gurdeep,2
gurmeet,2
gurjot,2
sapana,2
shamal,2
shalya,2
gurdev,2
shahnzay,2
girika,2
gyanam,2
gunavati,2
gnaneswari,2
gnya,2
godavari,2
sashti,2
sasthi,2
greeshma,2
gomadhi,2
granth,2
grahesha,2
gopala,2
sathya,2
gopi,2
gopu,2
satvik,2
gouravi,2
gul,2
gulaab,2
gnanam,2
gita,2
gunasundari,2
giriraj,2
girisha,2
gunanidhi,2
gunala,2
gunaja,2
gitansh,2
gulal,2
gitashri,2
gulzar,2
gulshan,2
sartha,2
sarthi,2
gulfam,2
gayatri,2
shanni,2
heeva,2
ganesha,2
gajdant,2
shilpi,2
gajendra,2
shilpa,2
gajra,2
shikha,2
sampurna,2
samriddha,2
hariganga,2
gambheera,2
samskara,2
sheenu,2
sheela,2
shazia,2
shayan,2
sampoorna,2
samiran,2
samidha,2
samantha,2
heera,2
hayan,2
saksham,2
falguni,2
farishta,2
samajya,2
samanvita,2
gagandeep,2
samarpan,2
foram,2
forum,2
fulki,2
samdarshi,2
samhita,2
sanchaya,2
shawan,2
shansa,2
ganga,2
garuda,2
gati,2
sankalpa,2
sharat,2
sharanya,2
gaurav,2
sharan,2
sharal,2
sharad,2
gauri,2
gaurinath,2
gaurish,2
sankul,2
shanti,2
sannidhi,2
sharon,2
sharva,2
haneesh,2
sangeeth,2
shavan,2
shaury,2
gangesha,2
gangotri,2
shasti,2
sangeeta,2
sangeetha,2
gariana,2
hanshu,2
sangrama,2
shashi,2
sanidhya,2
gargee,2
gargi,2
ishika,2
ishtani,2
kamesh,2
rajamani,2
taral,2
joginder,2
jogindar,2
rajanna,2
jogendra,2
chinmay,2
tara,2
rajas,2
jodha,2
chintan,2
rajasuya,2
tapi,2
chintya,2
tapati,2
jiyan,2
taran,2
jolly,2
ishti,2
joshila,2
tejaskaya,2
tejaskara,2
teja,2
tej,2
teerth,2
jvala,2
raghav,2
tathya,2
taspandra,2
joyal,2
rahi,2
taru,2
jothi,2
chetishta,2
raja,2
tapas,2
tapara,2
rajdeep,2
chirayu,2
tanishk,2
tanish,2
da,2
jinadev,2
tandya,2
raju,2
tanda,2
tanaya,2
tanay,2
tanava,2
rajveer,2
rajwant,2
tana,2
tamra,2
tamoghna,2
rajnikant,2
rajneesh,2
tanmai,2
rajhans,2
tapana,2
jiwan,2
tanya,2
rajendra,2
rajesha,2
rajeshwari,2
rajinder,2
jishu,2
tanul,2
tanuja,2
tanuj,2
tanu,2
tantrika,2
rajkamal,2
charul,2
jyothi,2
jyothirdhar,2
kalathar,2
kalya,2
tirtharaji,2
pulak,2
kalpana,2
tinu,2
kalpa,2
pulkit,2
kallol,2
kalipada,2
tika,2
bunty,2
puneet,2
punika,2
punita,2
kaliappa,2
pujan,2
kamakshi,2
kamal,2
boby,2
bisu,2
kameel,2
kamdhenu,2
bittu,2
priyesh,2
kamayani,2
bodh,2
kamala,2
toyanjali,2
toya,2
kamalesh,2
tomadhara,2
brahmavathi,2
tivyapurusha,2
punj,2
kalash,2
charlie,2
punyaa,2
thanmayee,2
chandraki,2
chandrakin,2
pushti,2
chandrama,2
puspa,2
tha,2
chann,2
jyotirmay,2
tena,2
teju,2
charchika,2
chardy,2
teji,2
rachit,2
kaashi,2
chandra,2
pushpa,2
puravi,2
punyabrata,2
punyasloka,2
purab,2
kalai,2
puran,2
chaitanya,2
chaitya,2
kadambi,2
puri,2
chakshu,2
champabati,2
kahini,2
thavamani,2
chandan,2
daivik,2
rakishi,2
daksha,2
rihanshi,2
suhasini,2
suhan,2
dhairya,2
dhaivat,2
jaimini,2
jaiman,2
dhan,2
sudipta,2
ridaiya,2
sudheera,2
sudhanya,2
dhanesh,2
dhani,2
sudeepta,2
sucheta,2
devu,2
revathi,2
devsena,2
devi,2
devasree,2
reeth,2
janhavi,2
janamejay,2
devesha,2
sulochna,2
jana,2
rev,2
renesh,2
devika,2
sulaksha,2
renjith,2
devmani,2
jaladhi,2
dhanusha,2
subrata,2
devansh,2
subho,2
ritambhara,2
dhavita,2
dheena,2
dheera,2
dheeraj,2
itihasa,2
iti,2
dhiraj,2
rituparan,2
srihari,2
ishwara,2
dhiya,2
dhiyan,2
ishvara,2
ishudhi,2
jaan,2
risu,2
dhaumya,2
dharmee,2
subhi,2
dhanya,2
dharana,2
subhadra,2
subha,2
dharitri,2
dharmista,2
dhatri,2
rishika,2
srushti,2
rishita,2
sriya,2
dharuna,2
dharya,2
devansha,2
jarn,2
tamas,2
debashis,2
darpan,2
taanvi,2
darsha,2
ramavina,2
jemini,2
darshi,2
jeevita,2
ramit,2
jeeval,2
swastika,2
jeetesh,2
swaroopa,2
daya,2
ran,2
jaymala,2
ramanjeet,2
tabbu,2
jeswanth,2
tala,2
tamara,2
rakshita,2
rakshitha,2
rakta,2
jhoomer,2
talavali,2
damara,2
taj,2
jhanvi,2
jhankar,2
taksha,2
ramadasa,2
takdir,2
tajana,2
dayita,2
ranjeet,2
jasbir,2
jayavel,2
jaswant,2
ratnesh,2
surinder,2
dev,2
deva,2
jasoda,2
ravee,2
surastri,2
jasmine,2
ravi,2
jasmin,2
ravikiran,2
jashwi,2
jashmir,2
devamani,2
jaswinder,2
sushanta,2
susheela,2
jayanti,2
dee,2
ranjith,2
jayashree,2
deep,2
deepa,2
jayantika,2
jayanthi,2
deepu,2
rasbihari,2
rashpal,2
deepthi,2
ratan,2
deepti,2
jaya,2
ahobal,2
gourav,2
mateah,2
manjul,2
achala,2
adi,2
adhyay,2
naivedya,2
minesh,2
aashvi,2
adhya,2
abhaya,2
agni,2
nabhya,2
achint,2
manjit,2
navaneet,2
navami,2
manjeet,2
naseeb,2
navamani,2
neelam,2
nabhi,2
marthand,2
aady,2
manmat,2
naishadha,2
aagman,2
murthy,2
mintoo,2
namra,2
yoga,2
mriganka,2
marava,2
aarnavi,2
mehul,2
nabha,2
aashna,2
adil,2
abhi,2
minnat,2
namit,2
neelesh,2
miloni,2
adhila,2
namasya,2
mrug,2
moksha,2
naksha,2
neelu,2
mati,2
agya,2
nauka,2
adhira,2
aathma,2
mukunda,2
aanjan,2
milana,2
neera,2
milan,2
mitu,2
aatish,2
adarsh,2
agrima,2
meru,2
neeli,2
adag,2
muni,2
aastha,2
yesha,2
matsya,2
namay,2
manit,2
millan,2
abha,2
matram,2
yajna,2
agrani,2
adhita,2
aadi,2
agrata,2
navadeep,2
aasu,2
aadhya,2
naveena,2
mithra,2
aan,2
adya,2
medh,2
narayana,2
nayana,2
mit,2
yogini,2
nandu,2
aarunya,2
aash,2
moti,2
abhira,2
yashita,2
aaruna,2
nandisha,2
yashna,2
mayur,2
yashneil,2
nayna,2
motilal,2
meet,2
mithlesh,2
naina,2
naomi,2
manshu,2
nawal,2
nanthini,2
yashasvi,2
adviteeya,2
medura,2
advita,2
yashaswi,2
aakashi,2
yasaswi,2
manraj,2
mishil,2
naya,2
nani,2
aakash,2
wamika,2
mitali,2
manu,2
aashay,2
nandi,2
mayank,2
mannat,2
moni,2
aganit,2
aahana,2
aganya,2
manvit,2
miraan,2
nee,2
agastya,2
aagyaa,2
aashish,2
navina,2
navika,2
navi,2
manyata,2
maya,2
mayanka,2
navisha,2
nanda,2
meghan,2
yamura,2
manoja,2
navneet,2
moon,2
zankar,2
monu,2
meghal,2
nagu,2
yashvi,2
yashraj,2
aamani,2
zankrut,2
manusri,2
mano,2
adiya,2
yogya,2
mathura,2
neela,2
mu,2
nalini,2
mohana,2
aapt,2
neeshal,2
vriksh,2
meth,2
ahi,2
yuga,2
natarajan,2
manika,2
nakula,2
mathan,2
naman,2
nala,2
yayati,2
adhana,2
aayu,2
yayaati,2
yavana,2
nalika,2
manik,2
aayush,2
namah,2
ahlad,2
nag,2
yousha,2
aavi,2
manikya,2
neerada,2
mani,2
nalin,2
yagneya,2
reyansi,1
romola,1
rhea,1
romir,1
rhada,1
rezhitha,1
reza,1
reyya,1
reyona,1
reynie,1
retheesh,1
reynan,1
ronit,1
rethi,1
reyna,1
rethika,1
reyka,1
reyi,1
reyaz,1
rethushana,1
romit,1
rheana,1
reyanshi,1
romil,1
rhoma,1
rhivu,1
ret,1
rhitu,1
rhithika,1
rhishita,1
nagsri,1
rhishika,1
rhim,1
retham,1
rethanya,1
rheashi,1
nahal,1
rhidima,1
rhidayanshi,1
rhiday,1
rhia,1
rhesha,1
rheeya,1
rheem,1
romila,1
romini,1
reti,1
nagur,1
revant,1
nagaiyan,1
revati,1
revathy,1
retwika,1
nagulan,1
nagulu,1
ronisha,1
ronav,1
revatee,1
revat,1
reva,1
revappa,1
revaan,1
roneeka,1
revanti,1
revanthika,1
revan,1
ronika,1
revanthi,1
revani,1
revantha sai,1
revanth,1
revaya,1
reveka,1
retica,1
revendra,1
reyansha,1
reyansh,1
ronak,1
reyanika,1
reyan,1
reyaansh,1
retika,1
reyaana,1
retikaa,1
rett,1
retvik,1
reyaan,1
rhonj,1
reya,1
rewti,1
rewati,1
rewathi,1
rewanshi,1
revti,1
revtee,1
revitha,1
riyarth,1
rhutu,1
rhonna,1
nagmani,1
riddhit,1
riddhishree,1
riddhishi,1
riddhisha,1
nagma,1
riddhish,1
