Names,frequency
prasuti,1
prasutha,1
prathama,1
prathamesh,1
prathameshwara,1
prathana,1
prathap,1
prathav,1
pratheesh,1
prathibha,1
prathik,1
prathika,1
prathiksha,1
prathima,1
prathish,1
prathit,1
prathith,1
prathitha,1
prathmesh,1
pranvi,1
pranusha,1
prajjwal,1
pralay,1
pramana,1
pramadhan,1
pramada,1
pramad,1
prama,1
pralesh,1
pralamb,1
pramath,1
prakyamshita,1
prakunj,1
prakula,1
prakul,1
praktan,1
prakshi,1
pramat,1
prameela,1
pranto,1
pramjeet,1
pramoth,1
pramodan,1
pramoda,1
pramod,1
pramlocha,1
pramlata,1
pramiti,1
prameetha,1
pramitha,1
pramita,1
pramit,1
pramila,1
pramika,1
pramik,1
prakshal,1
prakruthi,1
prakrut,1
prajval,1
prakalp,1
prajyot,1
prajwat,1
prajwala,1
prajwal,1
prajvala,1
prajul,1
prakrthi,1
prajualraj,1
prajnya,1
prajnay,1
prajnan,1
prajna,1
prajkta,1
prakalpa,1
prakamya,1
prakarana,1
prakash,1
prakasha,1
prakat,1
prakatitha,1
praket,1
prakhar,1
prakher,1
prakhil,1
prakhya,1
prakhyat,1
prakrit,1
prakrith,1
prakrithi,1
prakriti,1
pramsu,1
pramud,1
pramuditha,1
pranil,1
pranithi,1
pranitha,1
pranith,1
pranita,1
pranit,1
pranisha,1
pranika,1
pranesh,1
pranidhi,1
pranhita,1
prangi,1
prangel,1
praney,1
pranev,1
pranithika,1
pranja,1
pranjal,1
pranjali,1
pranjivan,1
pranjul,1
pranki,1
prankit,1
prannath,1
pranod,1
pranshi,1
pranshu,1
pranshul,1
pransu,1
pransukh,1
prantik,1
prantika,1
pranet,1
praneetha,1
pramukh,1
pranada,1
pranani,1
pranand,1
pranamya,1
pranam,1
pranali,1
pranal,1
pranad,1
praneeth,1
pranab,1
pranaav,1
pranaam,1
pranaali,1
prana,1
pran,1
pranasya,1
pranathi,1
pranati,1
pranav,1
pranava,1
pranavapriya,1
pranavashree,1
pranavasri,1
pranavee,1
pranavi,1
pranavya,1
pranay,1
pranaya,1
pranayaa,1
praneel,1
praneep,1
praneet,1
rajbala,1
rajeevalochana,1
rajdeep,1
rohiniraman,1
rohitasva,1
rohitaksh,1
rohita,1
rohit rudra,1
rohit,1
rohinish,1
rohini,1
rohitha,1
rohin,1
rohil,1
rohidas,1
rohati,1
rohanth,1
rohant,1
rohith,1
rohni,1
romil,1
roli,1
romica,1
romesh,1
romeo,1
romeet,1
romana,1
roly,1
rolee,1
rohnish,1
rojitha,1
rojita,1
roja,1
roith,1
rohtash,1
rohtak,1
rohanlal,1
rohana,1
rohan,1
riya,1
riyankshu,1
riyanka,1
riyan,1
riyah,1
riyadh,1
riyaarth,1
rivan,1
rohak,1
ritwika,1
ritwik,1
ritvik,1
ritvi,1
ritveek,1
ritvaan,1
riyansh,1
riyanshi,1
riyanshika,1
riyanshu,1
riyansika,1
riyash,1
riyyan,1
roabesh,1
robbie,1
robin,1
roble,1
rochan,1
rochana,1
rochi,1
rochit,1
roddur,1
rogini,1
romik,1
romila,1
rijiswan,1
roshna,1
rounak,1
rouble,1
rothak,1
rosy,1
rossini,1
roshni,1
roshma,1
royina,1
roshitha,1
roshith,1
roshita,1
roshini,1
roshine,1
roshin,1
rouprita,1
rua,1
romini,1
ruby,1
ruchi,1
rucheta,1
ruchee,1
ruchak,1
rucha,1
ruch,1
rubini,1
ruaan,1
rubin,1
rubi,1
rubesh,1
rubendran,1
ruban,1
rubal,1
roshika,1
roshen,1
rosheen,1
ronit,1
rooma,1
roochie,1
rony,1
ronsher,1
ronny,1
ronith,1
ronika,1
roshani,1
ronav,1
ronak,1
romola,1
rommo,1
romit,1
romir,1
roonhi,1
rooni,1
roop,1
roopa,1
roopak,1
roopal,1
roopala,1
roopali,1
roopashri,1
roopavathi,1
roopesh,1
roopesha,1
roopeshwari,1
roopini,1
rootra,1
rooyi,1
rosa,1
rituraj,1
rituparna,1
rituparan,1
risabh,1
rishaank,1
rishaan,1
risha,1
rish,1
rischita,1
risanth,1
ririka,1
rishabh,1
ripudaman,1
ripu,1
riparna,1
ripanshi,1
ripan,1
ripa,1
rishab,1
rishabhapriya,1
ritul,1
risheek,1
rishidher,1
rishidhar,1
rishi rochan,1
rishi,1
rishhan,1
rishen,1
rishav,1
rishama,1
rishat,1
rishap,1
rishant,1
rishank,1
rishani,1
rishan,1
riona,1
rion,1
rinsin,1
rikisha,1
rima,1
rilav,1
rikshiti,1
rikshit,1
rikith,1
rikita,1
rikin,1
rinshi,1
rikhil,1
rikhav,1
rikesh,1
rijuta,1
rijut,1
rijul,1
rimi,1
rimna,1
rimpal,1
rimpy,1
rimsha,1
rina,1
rinan,1
rindhya,1
rineesh,1
rinesh,1
rini,1
rinkal,1
rinkesh,1
rinki,1
rinku,1
rinkush,1
rinky,1
rishik,1
rishika,1
rishikesh,1
rithika,1
rithvi,1
rithul,1
rithisha,1
rithish,1
rithin,1
rithikan,1
rithik,1
ritap,1
rithesh,1
ritheka,1
ritheesh,1
rithav,1
rithan,1
rith,1
rithvik,1
rithwesh,1
rithwik,1
rithwika,1
rithysh,1
riti,1
ritik,1
ritika,1
ritil,1
ritisha,1
ritogyan,1
ritoma,1
ritshika,1
ritsika,1
ritu,1
rituj,1
rituja,1
ritesh,1
ritambhara,1
rishil,1
rishith,1
rishmitha,1
rishmetha,1
rishma,1
rishivarsh,1
rishiv,1
rishitha,1
rishita shree,1
ritam,1
rishita,1
rishit,1
rishiraj,1
rishipriya,1
rishima,1
rishim,1
rishon,1
rishona,1
rishov,1
rishta,1
rishva,1
rishvanjas,1
rishvi,1
rishwanth,1
rishyasringa,1
risita,1
risluna,1
risu,1
risva,1
riswanth,1
rita,1
ritain,1
ritajit,1
ruchika,1
ruchir,1
ruchit,1
saavini,1
sabitri,1
sabitha,1
sabita,1
sabi,1
saaya,1
saavitri,1
saavi,1
sachi,1
saatwika,1
saatvika,1
saarya,1
saarika,1
saarangi,1
saanvika,1
sabri,1
sachika,1
ruthwika,1
sadhaka,1
sadhvi,1
sadhri,1
sadhna,1
sadhita,1
sadhika,1
sadhana,1
sadguna,1
sachina,1
sadgati,1
sadan,1
sadagati,1
sadabhuja,1
sadaa,1
sachita,1
saanvi tarita,1
saanvi,1
saanjh,1
rutvi,1
ryaan,1
rwiju,1
ruzal,1
rutvik,1
rutvija,1
rutvij,1
rutveg,1
saanjali,1
rutva,1
ruturaj,1
rutujit,1
rutuja,1
rutu,1
rutti,1
ryan,1
ryka,1
saachee,1
saachi,1
saadhaka,1
saadhana,1
saadhika,1
saadhvi,1
saadri,1
saadvitha,1
saagarika,1
saagnika,1
saahana,1
saahithi,1
saakshee,1
saakshi,1
saanavi,1
sadhvika,1
sadma,1
sadrishii,1
saijil,1
saili,1
sailee,1
sailatha,1
sailaja,1
saikumari,1
saikara,1
saijayani,1
sai bindhu,1
saijasi,1
saidhavi,1
saidhanya,1
sai vani,1
sai suria,1
sai kumari,1
sailu,1
saina,1
saindhanya,1
saindhavi,1
saini,1
sainithya,1
saishree,1
saiswetha,1
saiyeisha,1
sajala,1
sajani,1
sajili,1
sajitha,1
sajni,1
saketa,1
saketha,1
sakhi,1
sai dhanya,1
sai,1
sadvi,1
saguna,1
saharshitha,1
saharika,1
sahana,1
sahaja,1
sahaana,1
saha,1
sagnika,1
sahya,1
sagarika,1
sagari,1
saesha,1
saee,1
sadvita,1
sadvikha,1
sahasara,1
sahasra,1
sahasranjali,1
sahaswini,1
sahej,1
saheli,1
saher,1
sahika,1
sahinia,1
sahita,1
sahitha,1
sahithi,1
sahiti,1
sahitya,1
sahoj,1
sahrudee,1
sahuri,1
rutika,1
ruthwik sai,1
ruchita,1
ruheel,1
rujula,1
rujul,1
ruju,1
ruhin,1
ruhika,1
ruhi,1
ruhani,1
rukesh,1
ruhan,1
ruhaani,1
ruha,1
rugvija,1
rugveda,1
rugved,1
rujuta,1
rukhmambari,1
ruthwik,1
rukshiny,1
runaksh,1
rumpi,1
rumpa,1
ruma,1
rulil,1
rukumani,1
rukmnin,1
rukhmini,1
rukmnat,1
rukmini,1
rukminesh,1
rukmi,1
rukma,1
rukm,1
rugu,1
rudved,1
rudro,1
rudhira,1
rudraaksh,1
rudra priya,1
rudra kumar,1
rudr,1
rudhvi,1
rudhran,1
rudhir,1
rudri,1
rudhighsa,1
ruder,1
ruddrani,1
rudavi,1
rucira,1
ruchitha,1
rudrabhiravi,1
rudradevi,1
rudrakali,1
rudraksha,1
rudram,1
rudranath,1
rudrani,1
rudransh,1
rudranshu,1
rudrapriya,1
rudraroopa,1
rudrashak,1
rudraswamy,1
rudraunsh,1
rudraveer,1
rudraveerya,1
rudresh,1
runal,1
runali,1
runav,1
rushika,1
rushitha,1
rushita,1
rushit,1
rushil,1
rushikesh,1
rushikeh,1
rushi,1
rushama,1
rusheek,1
rushati,1
rushat,1
rushanth,1
rushant,1
rushank,1
rushits,1
rushmathi,1
rushmil,1
rustom,1
ruta,1
rutajit,1
rutakshi,1
rutansh,1
rutesh,1
ruthik,1
ruthika,1
ruthramurthy,1
ruthul,1
ruthvi,1
ruthvij,1
ruthvik,1
ruthvika,1
rushang,1
rushali,1
runik,1
rupali,1
rupashree,1
rupashi,1
ruparna,1
rupang,1
rupan,1
rupam,1
rupal,1
rushabh,1
rupak,1
rupa,1
runzun,1
runmay,1
runjhun,1
runithya,1
rupashri,1
rupasi,1
rupasri,1
rupendra,1
rupesh,1
rupeshwar,1
rupeshwari,1
rupi,1
rupik,1
rupin,1
rupinder,1
rupneel,1
rupneet,1
rupraj,1
rupriya,1
rushaal,1
rushab,1
riju,1
rijish,1
rajdulari,1
ramu,1
ranadheer,1
ranadeva,1
rana,1
ran,1
ramyak,1
ramyadevi,1
ramswaroop,1
ranajit,1
ramsunder,1
ramsagar,1
ramratan,1
ramraj,1
ramra,1
rampratap,1
ranajay,1
ranak,1
rangit,1
rangana,1
rangaurav,1
rangati,1
rangarajan,1
rangaprasath,1
ranganathan,1
ranganath,1
rangan,1
ranbeer,1
rang,1
ranesh,1
randhir,1
randheer,1
ranchod,1
ranbir,1
ramprasad,1
ramola,1
ramneek,1
rambha,1
ramdiya,1
ramdev,1
ramdas,1
ramcharan,1
ramchandra,1
ramchandar,1
rambh,1
ramnath,1
rambesh,1
ramaya,1
ramavita,1
ramavatar,1
ramatasan,1
ramaswamy,1
ramesh,1
rameshbabu,1
rameshwar,1
rameshwari,1
ramgopal,1
ramila,1
ramini,1
ramit,1
ramita,1
ramith,1
ramitha,1
ramji,1
ramkishore,1
ramkrishna,1
ramkumar,1
rammohan,1
ramnarayan,1
rangesh,1
rangita,1
rihanshi,1
ranvith,1
rasagnya,1
rarshmita,1
rarna,1
raosaheb,1
ranya,1
ranvitha,1
ranvita,1
rasaraj,1
ranvit,1
ranvir,1
ranvi,1
ranveer,1
ranva,1
ranu,1
rasana,1
rasbihari,1
rangith,1
rashitha,1
rashmita,1
rashmisreya,1
rashmin,1
rashmil,1
rashmika,1
rashmi,1
raship,1
rasesh,1
rashim,1
rashil,1
rashika,1
rashi,1
rashesh,1
rashal,1
rantika,1
rantidev,1
rantaj,1
ranita,1
ranjay,1
ranjani,1
ranjana,1
ranjan,1
ranjai,1
ranitha,1
ranit,1
ransh,1
ranish,1
rani,1
ranhita,1
ranhit,1
ranh,1
rangitha,1
ranjeet,1
ranjeeta,1
ranjeeth,1
ranjeetha,1
ranjeev,1
ranjik,1
ranjina,1
ranjini,1
ranjit,1
ranjita,1
ranjith,1
ranjitha,1
ranjiv,1
ranju,1
ranjudeep,1
rankesh,1
rankini,1
ramasugreeva,1
ramashray,1
ramapriya,1
rajni,1
rajshekhar,1
rajrita,1
rajrishi,1
rajoaba,1
rajnish,1
rajnikant,1
rajnesh,1
rajshri,1
rajneesh,1
rajnandini,1
rajnandhini,1
rajm,1
rajlaxmi,1
rajkumari,1
rajshree,1
rajsi,1
ramanujam,1
rajyashree,1
rakesh,1
rakendu,1
rakavi,1
rakashnda,1
raka,1
rajyeshwar,1
rajyalakshmi,1
raju,1
rajvir,1
rajvika,1
rajvi,1
rajvardhan,1
rajvardan,1
rajus,1
rajkumar,1
rajkala,1
rajju,1
rajeshni,1
rajeswari,1
rajeswaran,1
rajeshwari,1
rajeshwar,1
rajeshri,1
rajeshram,1
rajesh,1
rajjin,1
rajendran,1
rajendra mohan,1
rajendar,1
phanibhusan,1
rajeev,1
rajeet,1
rajhans,1
rajhansa,1
raji,1
rajib,1
rajika,1
rajinder,1
rajini,1
rajinipati,1
rajish,1
rajisha,1
rajit,1
rajita,1
rajith,1
rajitha,1
rajiv,1
rajivalochana,1
rajivini,1
rakhee,1
rakhi,1
rakhsit,1
ramachandran,1
ramaiah,1
ramadut,1
ramadhuta,1
ramadevi,1
ramadeep,1
ramachudamaniprada,1
ramachandra,1
ram sewak,1
ramabhakta,1
ramabhadran,1
ramabhadra,1
rama satya,1
rama krishna,1
rama devi,1
ramakali,1
ramakant,1
ramakanta,1
ramakathalolaya,1
ramakrishna,1
ramalakshmi,1
ramalingam,1
ramamohan,1
ramamoorthi,1
ramana,1
ramanand,1
ramanathan,1
ramani,1
ramanitha,1
ramanitharan,1
ramanjit,1
ramanuja,1
rama,1
ram pratap,1
rakini,1
rakshanda,1
rakshit,1
rakshina,1
rakshika,1
rakshavanara sangathine,1
rakshatira,1
rakshati,1
rakshan,1
ram prasad,1
rakshak,1
rakshada,1
rakshaa,1
raksha,1
raksh,1
rakishi,1
rakshita,1
rakshitha,1
rakshovidhwansakaraka,1
rakshya,1
rakta,1
raktakamal,1
rakthakamal,1
rakti,1
raktim,1
raktima,1
ram,1
ram baksh,1
ram hasit,1
ram kinkar,1
ram krishna,1
ram kumar,1
ram mohan,1
rashpal,1
rashul,1
rashwanth,1
renuga,1
reshav,1
resham,1
resha,1
renzy,1
renuka,1
renuk,1
renu,1
reshika,1
renjith,1
renjini,1
renji,1
renil,1
renesh arya,1
renesh,1
reshi,1
reshitha,1
reena,1
rethushana,1
revansh,1
revan,1
revaan,1
reva,1
rev,1
retvik,1
rethika,1
reshmi,1
retheesh,1
resmi,1
reshvin,1
reshvanth,1
reshu,1
reshmitha,1
reneeka,1
renee,1
rency,1
reeti,1
rehaan,1
reha,1
reeyansh,1
reeya,1
reeva,1
reetika,1
reethiksha,1
renaud,1
reethana,1
reeth,1
reetama,1
